id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,property_type,accommodates,first_review,review_scores_value,review_scores_cleanliness,review_scores_location,review_scores_accuracy,review_scores_communication,review_scores_checkin,review_scores_rating,maximum_nights,listing_url,host_is_superhost,host_response_time,host_response_rate
26572760,Rental unit in Santiago · 1 bedroom · 1 bed · 1 shared bath,199817659,Carlos,Santiago,-33.43283,-70.65826,Private room,17.0,3,0,,,1,0,0,Private room in rental unit,1,,,,,,,,,59,https://www.airbnb.com/rooms/26572760,f,,
26207090,Loft in Providencia · ★4.59 · 1 bedroom · 4 beds · 1 bath,103008610,Renato,Providencia,-33.42845,-70.61837,Entire home/apt,72.929,1,17,2022-04-23,0.27,10,340,0,Entire loft,5,2018-07-12,4.65,4.41,4.94,4.82,5.0,5.0,4.59,1125,https://www.airbnb.com/rooms/26207090,f,within an hour,92%
26606289,Home in Huechuraba · 1 bedroom · 1 bed · 1 bath,61789809,Ramiro,Huechuraba,-33.35762,-70.67484,Entire home/apt,235.0,1,0,,,1,0,0,Entire home,1,,,,,,,,,1125,https://www.airbnb.com/rooms/26606289,f,,
26216464,Rental unit in Las Condes · ★4.84 · 1 bedroom · 3 beds · 1 bath,128319847,Pamela,Las Condes,-33.41185,-70.57533,Entire home/apt,42.859,2,97,2023-09-17,2.88,1,158,35,Entire rental unit,2,2020-12-17,4.85,4.73,4.95,4.91,4.99,4.98,4.84,1125,https://www.airbnb.com/rooms/26216464,t,within an hour,100%
26606794,Serviced apartment in Las Condes · ★4.92 · 1 bedroom · 1 bed · 1 bath,101430271,Itziar,Las Condes,-33.41665,-70.59959,Entire home/apt,41.0,20,72,2023-09-08,1.15,2,263,7,Entire serviced apartment,4,2018-07-26,4.81,4.76,5.0,4.96,4.96,4.94,4.92,365,https://www.airbnb.com/rooms/26606794,f,within an hour,100%
26608295,Rental unit in Lo Barnechea · ★4.55 · 2 bedrooms · 1 bed · 2 baths,129736941,Matías,Lo Barnechea,-33.35662,-70.30857,Entire home/apt,250.0,1,11,2023-09-17,0.18,1,175,5,Entire rental unit,5,2018-07-27,4.27,4.27,4.82,4.64,4.64,4.91,4.55,1125,https://www.airbnb.com/rooms/26608295,f,within an hour,100%
26222082,Rental unit in Farellones · 3 bedrooms · 7 beds · 2 baths,47148340,Raquel,Lo Barnechea,-33.33758,-70.29151,Entire home/apt,380.0,3,2,2018-07-29,0.03,1,6,0,Entire rental unit,8,2018-07-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/26222082,f,within an hour,100%
26608346,Rental unit in Santiago · ★4.83 · 1 bedroom · 1 bed · 1 bath,11703287,Ireli,Santiago,-33.43891,-70.64455,Entire home/apt,24.571,1,171,2023-08-30,2.77,4,265,59,Entire rental unit,2,2018-09-01,4.77,4.73,4.94,4.94,4.94,4.95,4.83,500,https://www.airbnb.com/rooms/26608346,t,within an hour,100%
26610271,Rental unit in La Parva · 2 bedrooms · 5 beds · 2 baths,60291178,José Miguel,Lo Barnechea,-33.3369,-70.28869,Entire home/apt,310.714,3,1,2022-08-21,0.08,1,363,0,Entire rental unit,6,2022-08-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/26610271,f,a few days or more,0%
26257235,Rental unit in Providencia · ★4.90 · 1 bedroom · 2 beds · 1 bath,194786442,Pedro,Providencia,-33.42794,-70.61696,Entire home/apt,52.5,2,21,2022-11-15,0.33,12,24,1,Entire rental unit,2,2018-07-03,4.9,4.86,4.9,4.81,4.76,4.81,4.9,1125,https://www.airbnb.com/rooms/26257235,f,within an hour,100%
26257635,Rental unit in Providencia · ★4.82 · 1 bedroom · 1 bed · 1 bath,194786442,Pedro,Providencia,-33.42721,-70.61867,Entire home/apt,52.5,2,11,2022-10-30,0.17,12,25,1,Entire rental unit,2,2018-07-19,4.82,4.91,4.82,4.64,4.91,4.91,4.82,1125,https://www.airbnb.com/rooms/26257635,f,within an hour,100%
26257761,Rental unit in Providencia · ★4.84 · 1 bedroom · 2 beds · 1 bath,194786442,Pedro,Providencia,-33.42622,-70.61809,Entire home/apt,52.5,2,19,2022-12-22,0.33,12,25,4,Entire rental unit,2,2019-01-05,4.95,5.0,4.84,4.84,4.95,4.89,4.84,1125,https://www.airbnb.com/rooms/26257761,f,within an hour,100%
26632958,Rental unit in Santiago · ★4.74 · 1 bedroom · 1 bed · 1 bath,107934959,Alejandro,Santiago,-33.44694,-70.63561,Entire home/apt,24.429000000000002,2,38,2023-09-12,1.13,1,88,26,Entire rental unit,2,2020-12-21,4.76,4.76,4.95,4.92,5.0,5.0,4.74,60,https://www.airbnb.com/rooms/26632958,t,within an hour,100%
26636100,Rental unit in Providencia · ★4.86 · 1 bedroom · 1 bed · 1 bath,75096856,Pepe,Providencia,-33.42044,-70.61118,Entire home/apt,65.0,1,280,2023-09-16,4.56,4,325,58,Entire rental unit,2,2018-09-07,4.75,4.84,4.98,4.91,4.94,4.95,4.86,1125,https://www.airbnb.com/rooms/26636100,t,within an hour,100%
26261368,Rental unit in Providencia · ★4.76 · 1 bedroom · 3 beds · 1 bath,103008610,Renato,Providencia,-33.42972,-70.61832,Entire home/apt,51.15,1,34,2022-09-03,0.54,10,329,0,Entire rental unit,4,2018-07-29,4.76,4.82,4.97,4.79,4.82,4.88,4.76,1125,https://www.airbnb.com/rooms/26261368,f,within an hour,92%
26640053,Home in Las Condes · 2 bedrooms · 1 bed · 1 bath,200260730,Gonzalo,Las Condes,-33.42978,-70.55244,Private room,20.0,2,0,,,1,0,0,Private room in home,2,,,,,,,,,1125,https://www.airbnb.com/rooms/26640053,f,,
26277228,Rental unit in Lo Barnechea · ★5.0 · 3 bedrooms · 5 beds · 2 baths,108762149,Alex,Lo Barnechea,-33.3332,-70.28843,Entire home/apt,240.0,5,11,2022-08-21,0.17,2,0,0,Entire rental unit,6,2018-07-16,4.91,4.91,5.0,5.0,4.91,5.0,5.0,10,https://www.airbnb.com/rooms/26277228,f,within a few hours,90%
26641045,Rental unit in Farellones · ★4.84 · 2 bedrooms · 5 beds · 2 baths,153710524,Patricio,Lo Barnechea,-33.33363,-70.24648,Entire home/apt,400.0,2,19,2023-08-27,0.3,1,179,2,Entire rental unit,8,2018-07-23,4.58,4.84,4.95,4.74,4.89,4.89,4.84,40,https://www.airbnb.com/rooms/26641045,f,within a few hours,100%
26277307,Rental unit in Santiago · ★4.40 · 1 bedroom · 1 bed · 1 private bath,174782454,Maria,Santiago,-33.43706,-70.64787,Private room,32.0,7,5,2022-10-01,0.08,2,363,1,Private room in rental unit,2,2018-07-21,4.6,4.2,5.0,4.2,4.6,5.0,4.4,30,https://www.airbnb.com/rooms/26277307,f,,
26641154,Rental unit in Farellones · ★4.44 · 2 bedrooms · 5 beds · 1 bath,55587525,Francesco,Lo Barnechea,-33.33557,-70.29105,Entire home/apt,185.714,2,9,2021-07-16,0.14,1,81,0,Entire rental unit,5,2018-07-22,4.0,4.67,4.78,4.89,5.0,4.89,4.44,1125,https://www.airbnb.com/rooms/26641154,f,,
26279392,Condo in Farellones · 3 bedrooms · 7 beds · 2.5 baths,40009090,Trinidad,Lo Barnechea,-33.33596,-70.29204,Entire home/apt,150.0,7,2,2018-07-26,0.03,1,0,0,Entire condo,8,2018-07-03,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1125,https://www.airbnb.com/rooms/26279392,f,,
26641398,Rental unit in Providencia · 1 bedroom · 1 bed · 1 bath,200275423,Alberto,Providencia,-33.42536,-70.61182,Entire home/apt,60.0,2,1,2018-11-24,0.02,1,180,0,Entire rental unit,2,2018-11-24,3.0,1.0,4.0,3.0,4.0,5.0,2.0,30,https://www.airbnb.com/rooms/26641398,f,,
26641563,Condo in Huechuraba · ★5.0 · 3 bedrooms · 2 beds · 2.5 baths,51263126,Juan,Huechuraba,-33.33879,-70.67349,Entire home/apt,50.0,2,3,2021-05-05,0.05,1,0,0,Entire condo,5,2018-08-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/26641563,f,,
26644936,Rental unit in Farellones · ★4.88 · 3 bedrooms · 6 beds · 2 baths,22780127,Marita,Lo Barnechea,-33.3528,-70.24799,Entire home/apt,455.714,3,25,2023-09-14,0.4,1,364,5,Entire rental unit,7,2018-07-16,4.48,4.52,4.96,4.84,4.84,4.88,4.88,1125,https://www.airbnb.com/rooms/26644936,f,within a day,100%
26279417,Rental unit in Providencia · ★4.91 · 1 bedroom · 1 bed · 1 bath,197564576,Erick,Providencia,-33.42955,-70.63177,Entire home/apt,40.571,4,256,2023-09-07,4.12,1,11,33,Entire rental unit,2,2018-08-19,4.88,4.78,4.92,4.9,4.98,4.95,4.91,1125,https://www.airbnb.com/rooms/26279417,t,within a day,100%
26656804,Rental unit in Vitacura · 3 bedrooms · 3 beds · 3 baths,61147530,Laura,Vitacura,-33.39905,-70.57799,Entire home/apt,45.0,35,1,2018-10-31,0.02,1,173,0,Entire rental unit,5,2018-10-31,,,,,,,0.0,1125,https://www.airbnb.com/rooms/26656804,f,within a day,50%
26282363,Guesthouse in Maipú · ★5.0 · 1 bedroom · 1 bed · 1 private bath,197596398,Christopher,Maipú,-33.48354,-70.74401,Private room,41.429,2,7,2022-11-26,0.11,1,88,1,Private room in guesthouse,2,2018-07-14,4.67,5.0,5.0,5.0,5.0,5.0,5.0,61,https://www.airbnb.com/rooms/26282363,f,,
26303033,Rental unit in Providencia · ★4.80 · 1 bedroom · 1 bed · 1 bath,194786442,Pedro,Providencia,-33.42991,-70.61755,Entire home/apt,52.0,2,20,2022-12-02,0.31,12,0,3,Entire rental unit,2,2018-07-02,4.8,4.95,4.9,4.9,4.8,4.85,4.8,1125,https://www.airbnb.com/rooms/26303033,f,within an hour,100%
26303297,Rental unit in Providencia · ★5.0 · 1 bedroom · 1 bed · 1 bath,194786442,Pedro,Providencia,-33.42774,-70.61772,Entire home/apt,49.0,2,13,2022-07-17,0.2,12,54,0,Entire rental unit,2,2018-07-01,4.85,4.92,5.0,5.0,5.0,4.85,5.0,1125,https://www.airbnb.com/rooms/26303297,f,within an hour,100%
26663156,Rental unit in Santiago · ★4.92 · 1 bedroom · 1 bed · 1 private bath,170663157,Loreto,Recoleta,-33.419604,-70.644003,Private room,20.0,3,39,2023-09-19,0.62,4,347,31,Private room in rental unit,2,2018-07-15,4.89,4.89,4.68,4.92,4.97,4.92,4.92,1125,https://www.airbnb.com/rooms/26663156,t,within a day,100%
26668914,Serviced apartment in Santiago · 1 bedroom · 1 bed · 2 baths,196485915,Soledad,Santiago,-33.44828,-70.65461,Entire home/apt,60.0,2,0,,,1,179,0,Entire serviced apartment,2,,,,,,,,,1125,https://www.airbnb.com/rooms/26668914,f,,
26303797,Rental unit in Providencia · ★4.94 · 1 bedroom · 1 bed · 1 bath,194786442,Pedro,Providencia,-33.4293,-70.61788,Entire home/apt,52.5,2,16,2022-09-30,0.43,12,0,1,Entire rental unit,2,2020-09-06,4.88,4.88,4.94,4.94,4.94,4.94,4.94,1125,https://www.airbnb.com/rooms/26303797,f,within an hour,100%
26304121,Rental unit in Providencia · 1 bedroom · 2 beds · 1 bath,194786442,Pedro,Providencia,-33.42771,-70.61898,Entire home/apt,52.5,2,2,2022-03-03,0.07,12,51,0,Entire rental unit,2,2021-07-10,4.5,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/26304121,f,within an hour,100%
26669242,Rental unit in Las Condes · ★4.75 · 1 bedroom · 1 bed · 1 bath,197785877,Sandra,Las Condes,-33.41576,-70.60202,Entire home/apt,50.0,1,4,2021-01-30,0.07,1,0,0,Entire rental unit,3,2018-10-28,4.75,4.75,4.75,4.75,4.75,4.75,4.75,1125,https://www.airbnb.com/rooms/26669242,f,,
26304509,Rental unit in Recoleta · ★4.60 · 1 bedroom · 2 beds · 1 bath,87385288,Felipe,Recoleta,-33.43243,-70.64739,Entire home/apt,27.990000000000002,2,96,2023-09-09,1.52,10,177,23,Entire rental unit,4,2018-07-16,4.61,4.8,4.56,4.74,4.74,4.89,4.6,1125,https://www.airbnb.com/rooms/26304509,f,within an hour,100%
26670810,Rental unit in Independencia · ★3.50 · 1 bedroom · 2 beds · 1 bath,200502297,Rodolfo,Independencia,-33.42327,-70.6559,Entire home/apt,25.0,2,9,2021-10-02,0.14,1,0,0,Entire rental unit,2,2018-07-19,3.13,3.75,3.75,3.75,3.75,3.88,3.5,31,https://www.airbnb.com/rooms/26670810,f,,
26327893,"Rental unit in Lo Barnechea, Santiago · ★4.68 · 1 bedroom · 3 beds · 1 bath",85381279,Eduardo,Lo Barnechea,-33.35638,-70.24685,Entire home/apt,130.0,2,78,2023-09-19,1.23,1,358,20,Entire rental unit,3,2018-07-04,4.49,4.45,4.74,4.81,4.96,4.92,4.68,1125,https://www.airbnb.com/rooms/26327893,f,within an hour,100%
26335082,Rental unit in Providencia · ★4.85 · 2 bedrooms · 1 bed · 1 bath,194786442,Pedro,Providencia,-33.42405,-70.61086,Entire home/apt,51.0,2,33,2023-08-12,0.53,12,24,3,Entire rental unit,2,2018-08-20,4.88,4.85,4.88,4.88,4.97,4.97,4.85,1125,https://www.airbnb.com/rooms/26335082,f,within an hour,100%
26335615,Rental unit in Providencia · ★4.90 · 1 bedroom · 1 bed · 1 bath,194786442,Pedro,Providencia,-33.4246,-70.61065,Entire home/apt,52.5,2,20,2023-08-06,0.37,12,25,7,Entire rental unit,2,2019-04-01,4.9,4.9,4.95,4.9,4.95,4.9,4.9,1125,https://www.airbnb.com/rooms/26335615,f,within an hour,100%
26685293,Rental unit in Las Condes · ★3.33 · 3 bedrooms · 1 bed · 2 baths,200622022,Brian,Las Condes,-33.39463,-70.55603,Private room,35.0,1,3,2021-12-18,0.05,1,0,0,Private room in rental unit,2,2018-07-16,3.33,3.67,3.67,2.33,3.67,3.67,3.33,3,https://www.airbnb.com/rooms/26685293,f,,
26337015,Rental unit in Farellones · ★4.85 · 3 bedrooms · 4 beds · 1.5 baths,198076084,Francisco,Lo Barnechea,-33.34783,-70.29133,Entire home/apt,224.067,3,34,2023-08-24,0.54,1,179,4,Entire rental unit,5,2018-07-15,4.74,4.94,4.97,4.97,5.0,5.0,4.85,40,https://www.airbnb.com/rooms/26337015,f,within an hour,100%
26689841,Rental unit in Ñuñoa · ★4.50 · Studio · 1 bed · 1 bath,192688211,Ismael,Ñuñoa,-33.45619,-70.58379,Entire home/apt,38.0,1,8,2022-06-12,0.13,1,363,0,Entire rental unit,2,2018-09-15,4.5,4.5,4.63,4.5,4.75,4.63,4.5,1125,https://www.airbnb.com/rooms/26689841,f,within an hour,100%
26705930,Home in Independencia · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,200798934,Carlos,Independencia,-33.42471,-70.66578,Private room,20.0,2,73,2023-07-16,1.16,2,349,14,Private room in home,2,2018-07-30,4.97,4.93,4.74,4.99,5.0,5.0,5.0,14,https://www.airbnb.com/rooms/26705930,t,within an hour,100%
26355281,Rental unit in Lo barnechea · ★4.75 · 1 bedroom · 4 beds · 1 bath,24634934,Derek,Lo Barnechea,-33.34672,-70.2914,Entire home/apt,77.72800000000001,1,125,2023-09-20,1.97,1,317,29,Entire rental unit,5,2018-07-08,4.7,4.64,4.92,4.8,4.89,4.8,4.75,1125,https://www.airbnb.com/rooms/26355281,t,within an hour,100%
26356723,Rental unit in Santiago · ★4.67 · 2 bedrooms · 4 beds · 1 bath,46676444,Apart Suites,Santiago,-33.44862,-70.64846,Entire home/apt,51.688,1,3,2019-10-19,0.05,13,0,0,Entire rental unit,5,2018-11-18,4.67,4.67,4.67,4.67,4.67,4.67,4.67,365,https://www.airbnb.com/rooms/26356723,t,within an hour,100%
26710168,Rental unit in Santiago · ★4.83 · 1 bedroom · 2 beds · 1 bath,185015414,Jorge,Santiago,-33.45184,-70.64327,Entire home/apt,26.175,3,108,2023-09-17,1.71,1,214,36,Entire rental unit,3,2018-07-20,4.85,4.84,4.55,4.92,4.98,4.91,4.83,30,https://www.airbnb.com/rooms/26710168,f,within an hour,100%
26718921,Rental unit in Santiago · ★4.95 · 1 bedroom · 1 bed · 1 bath,105465561,Mirza,Santiago,-33.45153,-70.66353,Entire home/apt,22.857,20,78,2023-07-25,1.26,10,283,7,Entire rental unit,2,2018-08-22,4.85,4.82,4.83,4.99,5.0,4.99,4.95,1125,https://www.airbnb.com/rooms/26718921,t,within an hour,100%
26362523,Rental unit in Farellones · ★5.0 · 2 bedrooms · 7 beds · 1 bath,15815924,Pablo,Lo Barnechea,-33.34928,-70.29567,Entire home/apt,230.0,2,10,2021-07-10,0.16,5,39,0,Entire rental unit,7,2018-07-10,4.4,4.7,5.0,4.9,4.6,5.0,5.0,1125,https://www.airbnb.com/rooms/26362523,f,within an hour,100%
26718958,Rental unit in Lo Barnechea  · ★4.83 · 2 bedrooms · 5 beds · 2 baths,21996533,Raúl Elias,Lo Barnechea,-33.35264,-70.24926,Entire home/apt,401.027,4,7,2021-05-30,0.11,1,365,0,Entire rental unit,6,2018-07-30,4.5,4.67,5.0,4.83,4.83,5.0,4.83,365,https://www.airbnb.com/rooms/26718958,f,,
26365760,Rental unit in Santiago · Studio · 1 bed · 1 private bath,198273742,Barbara,Santiago,-33.44744,-70.63851,Private room,20.0,3,0,,,1,0,0,Private room in rental unit,1,,,,,,,,,1125,https://www.airbnb.com/rooms/26365760,f,,
26720158,Rental unit in Santiago · ★4.82 · 1 bedroom · 1 bed · 0 baths,116444818,Francisca,Santiago,-33.45721,-70.64452,Entire home/apt,30.0,1,78,2023-09-08,1.41,9,287,52,Entire rental unit,4,2019-03-13,4.75,4.78,4.7,4.87,4.95,4.96,4.82,28,https://www.airbnb.com/rooms/26720158,f,within an hour,99%
26366037,Rental unit in Vitacura · ★5.0 · 1 bedroom · 3 beds · 1 bath,71199087,Paula,Lo Barnechea,-33.35431,-70.24785,Entire home/apt,230.0,2,10,2018-09-02,0.16,2,80,0,Entire rental unit,4,2018-07-08,4.5,5.0,5.0,4.9,4.9,4.9,5.0,1125,https://www.airbnb.com/rooms/26366037,f,,
26720960,Rental unit in Valle Nevado · 2 bedrooms · 6 beds · 2 baths,43978591,Jonathan,Lo Barnechea,-33.35899,-70.30599,Entire home/apt,338.645,3,0,,,1,0,0,Entire rental unit,6,,,,,,,,,1125,https://www.airbnb.com/rooms/26720960,f,within an hour,100%
26745186,Condo in Providencia · ★4.52 · 1 bedroom · 1 bed · 1 bath,36608424,Giovanni,Providencia,-33.42178,-70.60869,Entire home/apt,62.286,1,104,2022-10-07,1.64,13,365,2,Entire condo,2,2018-07-15,4.46,4.67,4.88,4.6,4.63,4.78,4.52,1125,https://www.airbnb.com/rooms/26745186,f,within an hour,91%
26745954,Condo in Providencia · ★4.52 · 2 bedrooms · 2 beds · 1 bath,36608424,Giovanni,Providencia,-33.42153,-70.60906,Entire home/apt,120.0,1,45,2021-02-12,0.71,13,365,0,Entire condo,3,2018-07-22,4.61,4.66,4.93,4.7,4.89,4.86,4.52,1125,https://www.airbnb.com/rooms/26745954,f,within an hour,91%
26368983,Rental unit in Farellones · ★4.80 · 3 bedrooms · 9 beds · 2 baths,96354869,Jorge,Lo Barnechea,-33.34841,-70.29254,Entire home/apt,250.0,2,5,2018-09-02,0.08,1,0,0,Entire rental unit,10,2018-07-20,4.6,4.6,5.0,5.0,4.8,5.0,4.8,1125,https://www.airbnb.com/rooms/26368983,f,,
26746983,Condo in Providencia · ★4.71 · 2 bedrooms · 2 beds · 2 baths,36608424,Giovanni,Providencia,-33.4202,-70.60907,Entire home/apt,200.0,1,14,2022-01-01,0.22,13,365,0,Entire condo,3,2018-07-17,4.64,4.79,5.0,4.71,4.93,4.64,4.71,1125,https://www.airbnb.com/rooms/26746983,f,within an hour,91%
26747335,Condo in Providencia · ★4.51 · 1 bedroom · 1 bed · 1 bath,36608424,Giovanni,Providencia,-33.42153,-70.60989,Entire home/apt,55.143,1,37,2023-08-25,0.59,13,365,3,Entire condo,2,2018-07-16,4.46,4.51,4.97,4.7,4.7,4.73,4.51,1125,https://www.airbnb.com/rooms/26747335,f,within an hour,91%
26385342,Rental unit in Santiago · 1 bedroom · 1 bed · 1 private bath,196719758,Rodrigo,Santiago,-33.45197,-70.63971,Private room,21.0,2,0,,,1,0,0,Private room in rental unit,2,,,,,,,,,10,https://www.airbnb.com/rooms/26385342,f,,
26747736,Condo in Providencia · ★4.45 · 1 bedroom · 1 bed · 1 bath,36608424,Giovanni,Providencia,-33.422,-70.61056,Entire home/apt,55.143,1,31,2023-01-13,0.49,13,365,2,Entire condo,2,2018-07-12,4.39,4.55,5.0,4.68,4.58,4.65,4.45,1125,https://www.airbnb.com/rooms/26747736,f,within an hour,91%
26393100,Home in Lo Barnechea · 4 bedrooms · 1 bed · 2.5 baths,147429865,Refugios,Lo Barnechea,-33.33678,-70.28949,Entire home/apt,650.0,2,1,2022-08-15,0.07,2,180,0,Entire home,10,2022-08-15,4.0,5.0,5.0,5.0,5.0,5.0,5.0,30,https://www.airbnb.com/rooms/26393100,f,within a day,50%
26750831,Rental unit in Farellones · 3 bedrooms · 8 beds · 2 baths,117697741,Marcela,Lo Barnechea,-33.34622,-70.29192,Entire home/apt,401.027,3,0,,,1,364,0,Entire rental unit,8,,,,,,,,,14,https://www.airbnb.com/rooms/26750831,f,,
26753805,Condo in La Florida · ★4.93 · 1 bedroom · 1 bed · 1 private bath,186838888,Paula,La Florida,-33.51292,-70.60831,Private room,9.0,2,28,2023-09-22,0.49,1,289,20,Private room in condo,2,2019-01-22,4.86,4.96,4.96,4.93,4.82,5.0,4.93,27,https://www.airbnb.com/rooms/26753805,f,within an hour,100%
26397844,Rental unit in Región Metropolitana · ★4.64 · 1 bedroom · 1 bed · 1 bath,198082632,Constanza,Lo Barnechea,-33.33348,-70.24508,Entire home/apt,161.429,3,33,2023-07-22,0.52,2,362,1,Entire rental unit,2,2018-07-08,4.39,4.45,4.94,4.58,4.88,4.76,4.64,1125,https://www.airbnb.com/rooms/26397844,t,within a day,100%
26754048,Rental unit in Lo Barnechea · ★4.50 · 1 bedroom · 3 beds · 1 bath,199288953,Rodrigo,Lo Barnechea,-33.3377,-70.28985,Entire home/apt,150.0,5,8,2023-07-17,0.13,2,88,1,Entire rental unit,4,2018-07-20,4.25,4.75,4.88,4.38,4.88,5.0,4.5,1125,https://www.airbnb.com/rooms/26754048,f,within a day,67%
26423188,Home in Las Condes · ★4.64 · 5 bedrooms · 11 beds · 4 baths,10177065,Nicolas,Las Condes,-33.41429,-70.56627,Entire home/apt,270.329,2,140,2023-09-04,2.21,29,312,41,Entire home,15,2018-07-13,4.68,4.53,4.93,4.76,4.74,4.79,4.64,1125,https://www.airbnb.com/rooms/26423188,f,within an hour,99%
26772309,Rental unit in Santiago · ★4.87 · 1 bedroom · 2 beds · 1.5 baths,201307242,Guillermo,Santiago,-33.43182,-70.65868,Entire home/apt,19.0,2,23,2020-03-16,0.41,1,0,0,Entire rental unit,1,2019-02-08,4.78,4.91,4.87,5.0,5.0,5.0,4.87,70,https://www.airbnb.com/rooms/26772309,f,,
26432700,casa particular in Santiago · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,51966337,Valeria,Santiago,-33.43866,-70.63538,Shared room,17.0,1,7,2018-12-24,0.11,16,50,0,Shared room in casa particular,2,2018-07-06,5.0,4.57,5.0,5.0,4.86,4.86,5.0,1125,https://www.airbnb.com/rooms/26432700,f,within a few hours,94%
26772517,Home in Macul · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,201037737,Corina,Macul,-33.48202,-70.58256,Private room,18.0,1,89,2023-09-08,1.44,1,354,21,Private room in home,2,2018-08-23,4.89,4.7,4.81,4.91,4.93,4.93,4.84,1125,https://www.airbnb.com/rooms/26772517,f,within a few hours,100%
26446046,Rental unit in Ñuñoa · ★4.88 · 1 bedroom · 1 bed · 2 baths,195241589,Natalia,Ñuñoa,-33.46499,-70.5968,Entire home/apt,38.0,5,24,2022-11-11,0.38,1,321,2,Entire rental unit,1,2018-07-31,4.75,4.88,4.71,4.92,4.79,4.83,4.88,1125,https://www.airbnb.com/rooms/26446046,t,within a few hours,83%
26773836,Rental unit in Vitacura · 1 bedroom · 1 bed · 1 shared bath,150444555,Nicolàs,Vitacura,-33.39893,-70.59855,Private room,30.0,2,0,,,1,0,0,Private room in rental unit,1,,,,,,,,,7,https://www.airbnb.com/rooms/26773836,f,,
26449749,Rental unit in Santiago · ★4.88 · 2 bedrooms · 3 beds · 2 baths,23386230,Isabel,Santiago,-33.44176,-70.63567,Entire home/apt,54.571,3,76,2023-09-14,1.2,1,96,22,Entire rental unit,4,2018-07-09,4.82,4.86,4.88,4.89,4.96,4.96,4.88,1125,https://www.airbnb.com/rooms/26449749,f,within an hour,100%
26468395,Rental unit in Providencia · ★4.78 · 1 bedroom · 1 bed · 1 bath,103008610,Renato,Providencia,-33.42802,-70.61835,Entire home/apt,50.6,1,64,2022-10-08,1.06,10,340,1,Entire rental unit,2,2018-10-13,4.75,4.83,4.95,4.86,4.83,4.88,4.78,1125,https://www.airbnb.com/rooms/26468395,f,within an hour,92%
